1991,12,26.92258065,,,,,,
1992,1,29.04516129,,,,,,
1992,2,27.22758621,,,,,,
1992,3,39.13548387,,,,,,
1992,4,47.37666667,,,,,,
1992,5,54.98064516,,,,,,
1992,6,64.24,,,,,,
1992,7,61.86129032,,,,,,
1992,8,62.90322581,,,,,,
1992,9,52.25,,,,,,
1992,10,43.93225806,,,,,,
1992,11,31.66666667,,,,,,
1992,12,12.08064516,,,,,,
1993,1,7.841935484,,,,,,
1993,2,16.04285714,,,,,,
1993,3,35.00645161,,,,,,
1993,4,45.03333333,,,,,,
1993,5,56.87096774,,,,,,
1993,6,60.05333333,,,,,,
1993,7,60.20967742,,,,,,
1993,8,61.67419355,,,,,,
1993,9,52.4,,,,,,
1993,10,43.51290323,,,,,,
1993,11,26.72333333,,,,,,
1993,12,27.17741935,,,,,,
1994,1,10.18064516,,,,,,
1994,2,5.014285714,,,,,,
1994,3,37.15483871,,,,,,
1994,4,46.25666667,,,,,,
1994,5,56.52258065,,,,,,
1994,6,61.55333333,,,,,,
1994,7,69.06451613,,,,,,
1994,8,67.65806452,,,,,,
1994,9,60.56,,,,,,
1994,10,44.24516129,,,,,,
1994,11,28.68666667,,,,,,
1994,12,23.66774194,,,,,,
1995,1,12.96129032,,,,,,
1995,2,24.26785714,,,,,,
1995,3,29.61612903,,,,,,
1995,4,39.94333333,,,,,,
1995,5,52.98387097,,,,,,
1995,6,62.8,,,,,,
1995,7,65.66129032,,,,,,
1995,8,63.30967742,,,,,,
1995,9,55.58333333,,,,,,
1995,10,43.18387097,,,,,,
1995,11,25.12333333,,,,,,
1995,12,8.625806452,,,,,,
1996,1,0.312903226,,,,,,
1996,2,20.23448276,,,,,,
1996,3,23.06451613,,,,,,
1996,4,44.49333333,,,,,,
1996,5,48.96451613,,,,,,
1996,6,62.36,,,,,,
1996,7,67.72258065,,,,,,
1996,8,68.88709677,,,,,,
1996,9,53.68666667,,,,,,
1996,10,41.65483871,,,,,,
1996,11,16.67,,,,,,
1996,12,6.94516129,,,,,,
1997,1,6.719354839,,,,,,
1997,2,27.2,,,,,,
1997,3,29.72258065,,,,,,
1997,4,40.08333333,,,,,,
1997,5,54.00967742,,,,,,
1997,6,63.32333333,,,,,,
1997,7,67.6483871,,,,,,
1997,8,67.56129032,,,,,,
1997,9,61.12,,,,,,
1997,10,44.64516129,,,,,,
1997,11,30.74,,,,,,
1997,12,27.28064516,,,,,,
1998,1,7.251612903,,,,,,
1998,2,30.06428571,,,,,,
1998,3,26.9483871,,,,,,
1998,4,47.72,,,,,,
1998,5,58.37096774,,,,,,
1998,6,59.46333333,,,,,,
1998,7,70.93225806,,,,,,
1998,8,71.00967742,,,,,,
1998,9,61.46,,,,,,
1998,10,45.66129032,,,,,,
1998,11,33.04,,,,,,
1998,12,18.27741935,,,,,,
1999,1,14.77,,,,,,
1999,2,31.6,,,,,,
1999,3,35.32903226,,,,,,
1999,4,43.95666667,,,,,,
1999,5,51.43870968,,,,,,
1999,6,59.82333333,,,,,,
1999,7,63.62580645,,,,,,
1999,8,67.57096774,,,,,,
1999,9,54.62666667,,,,,,
1999,10,45.98709677,,,,,,
1999,11,38.34,,,,,,
1999,12,30.30322581,,,,,,
2000,1,14.72903226,,,,,,
2000,2,21.82758621,,,,,,
2000,3,34.9483871,,,,,,
2000,4,44.27666667,,,,,,
2000,5,55.20645161,,,,,,
2000,6,60.33333333,,,,,,
2000,7,71.13548387,,,,,,
2000,8,67.77419355,,,,,,
2000,9,55.67666667,,,,,,
2000,10,44.77741935,,,,,,
2000,11,24.87333333,,,,,,
2000,12,11.05483871,,,,,,
2001,1,24.87741935,,,,,,
2001,2,10.43571429,,,,,,
2001,3,35.09032258,,,,,,
2001,4,44.02666667,,,,,,
2001,5,57.79354839,,,,,,
2001,6,62.46,,,,,,
2001,7,70.98709677,,,,,,
2001,8,72.21935484,,,,,,
2001,9,61.47,,,,,,
2001,10,43.74193548,,,,,,
2001,11,37.08,,,,,,
2001,12,18.60645161,,,,,,
2002,1,20.26451613,,,,,,
2002,2,27.14285714,,,,,,
2002,3,10.08709677,,,,,,
2002,4,37.56,,,,,,
2002,5,50.30967742,,,,,,
2002,6,62.28,,,,,,
2002,7,70.12903226,,,,,,
2002,8,61.52580645,,,,,,
2002,9,54.96,,,,,,
2002,10,36.71612903,,,,,,
2002,11,35.09,,,,,,
2002,12,26.36774194,,,,,,
2003,1,18.24516129,,,,,,
2003,2,18.40357143,,,,,,
2003,3,26.21290323,,,,,,
2003,4,45.46666667,,,,,,
2003,5,52.17096774,,,,,,
2003,6,61.29666667,,,,,,
2003,7,70.7516129,,,,,,
2003,8,72.62258065,,,,,,
2003,9,55.09666667,,,,,,
2003,10,48.50322581,,,,,,
2003,11,19.99,,,,,,
2003,12,25.04193548,,,,,,
2004,1,11.77419355,,,,11.77419355,30.46774194,21.12096774
2004,2,21.29310345,,,,21.29310345,23.38214286,22.33762315
2004,3,37.3,,,,37.3,30.22258065,33.76129032
2004,4,46.89,,,,46.89,49.31333333,48.10166667
2004,5,50.28387097,,,,50.28387097,57.04516129,53.66451613
2004,6,59.65,,,,59.65,63.61666667,61.63333333
2004,7,68.66451613,,,,68.66451613,74.07741935,71.37096774
2004,8,63.63870968,,,,63.63870968,68.56129032,66.1
2004,9,54.7,,,,54.7,57.57333333,56.13666667
2004,10,41.90967742,,,,41.90967742,40.93225806,41.42096774
2004,11,34.46333333,,,,34.46333333,26.78333333,30.62333333
2004,12,23.24193548,,,,23.24193548,28.07096774,25.65645161
2006,1,30.46774194,,,,,,
2006,2,23.38214286,,,,,,
2006,3,30.22258065,,,,,,
2006,4,49.31333333,,,,,,
2006,5,57.04516129,,,,,,
2006,6,63.61666667,,,,,,
2006,7,74.07741935,,,,,,
2006,8,68.56129032,,,,,,
2006,9,57.57333333,,,,,,
2006,10,40.93225806,,,,,,
2006,11,26.78333333,,,,,,
2006,12,28.07096774,,,,,,
2007,1,23.44516129,,,,,,
2007,2,17.06785714,,,,,,
2007,3,38.71935484,,,,,,
2007,4,41.00666667,,,,,,
2007,5,55.3,,,,,,
2007,6,63.47,,,,,,
2007,7,76.40645161,,,,,,
2007,8,66.9483871,,,,,,
2007,9,54.98,,,,,,
2007,10,47.5,,,,,,
2007,11,31.53,,,,,,
2007,12,16.23870968,,,,,,
2008,1,16.70322581,,,,,,
2008,2,16.40689655,,,,,,
2008,3,33.16129032,,,,,,
2008,4,37.98,,,,,,
2008,5,54.29677419,,,,,,
2008,6,60.68666667,,,,,,
2008,7,67.81290323,,,,,,
2008,8,67.21935484,,,,,,
2008,9,55.04,,,,,,
2008,10,45.34516129,,,,,,
2008,11,37.48666667,,,,,,
2008,12,9.406451613,,,,,,
2009,1,14.47741935,,,,,,
2009,2,17.94285714,,,,,,
2009,3,25.2516129,,,,,,
2009,4,43.41666667,,,,,,
2009,5,53.39677419,,,,,,
2009,6,60.01333333,,,,,,
2009,7,66.46129032,,,,,,
2009,8,64.08709677,,,,,,
2009,9,63.83666667,,,,,,
